G217B gene name	G217B Annotation	G217B transcript	G217B predicted gene	G217B Pfam accession	G217B Pfam name	G217B Pfam description	Y footprint FPKM	H footprint FPKM	Y mRNA FPKM	H mRNA FPKM	Y footprint counts	H footprint counts	Y mRNA counts	H mRNA counts	Longer Leader	Leader Category	Y TE	H TE	mRNA Y/H
CDC31	cell division control protein Cdc31	ucsf_hc.01_1.G217B.12097	HISTO_ZZ.Contig127c-snap.21.final_new	PF13499.1|PF00036.27|PF13405.1|PF13833.1|PF13202.1|PF12763.2|PF11450.3|PF13801.1	EF-hand_7|EF-hand_1|EF-hand_6|EF-hand_8|EF-hand_5|EF-hand_4|DUF3008|Metal_resist	EF-hand domain pair|EF hand|EF-hand domain|EF-hand domain pair|EF hand|Cytoskeletal-regulatory complex EF hand|Protein of unknwon function (DUF3008)|Heavy-metal resistance	6.781962560680889	5.493928258896528	6.2415505871774375	5.8579459748841485	618.0	198.0	631.0	402.0			1.050886828305393	0.1892017113993001	0.25451582747248214
	DUF498 and other domain-containing protein	ucsf_hc.01_1.G217B.04156	HISTO_FE.Contig19.eannot.1743.final_new	PF04430.9	DUF498	Protein of unknown function (DUF498/DUF598)	4.545293736504786	4.533910372116907	5.593054388680129	5.942904056650496	143.0	111.0	439.0	465.0			-0.5372857973734022	-0.8557742571466687	-0.47893845279117375
FAB1	phosphatidylinositol-4-phosphate 5-kinase fab1	ucsf_hc.01_1.G217B.07046	HISTO_KF.Contig601.Fgenesh_histo.108.final_new	PF01504.13|PF00118.19|PF01363.16|PF00130.17|PF09280.6	PIP5K|Cpn60_TCP1|FYVE|C1_1|XPC-binding	Phosphatidylinositol-4-phosphate 5-Kinase|TCP-1/cpn60 chaperonin family|FYVE zinc finger|Phorbol esters/diacylglycerol binding domain (C1 domain)|XPC-binding domain	4.350329729302521	4.241535810973465	5.7150709952898815	4.679667009854205	1104.0	801.0	4222.0	1712.0			-0.8542664111854195	0.11508822850618117	0.9063152006148698
		ucsf_hc.01_1.G217B.04361						1.4386867573010813	5.547592512216502	7.304571358246397	0.0	4.0	131.0	368.0				-5.312665173558395	-1.886067630850702
		ucsf_hc.01_1.G217B.08195					3.5037645538607087	0.2139804701263867	5.429014575903151	2.556303115014689	25.0	2.0	141.0	16.0			-1.4147751672405016		2.7436226760676554
	flocculation suppression protein, HSF-type DNA-binding domain-containing protein	ucsf_hc.01_1.G217B.08201	HISTO_ZE.Contig149.Fgenesh_Neurospora.20.final_new	PF00447.12|PF14260.1	HSF_DNA-bind|zf-C4pol	HSF-type DNA-binding|C4-type zinc-finger of DNA polymerase delta	6.465509863918843	4.754717569991532	5.490369168279832	5.380833180880426	1251.0	299.0	945.0	728.0			1.485615550440952	-0.07289618350197369	-0.019552797421400925
	conserved protein of unknown function	ucsf_hc.01_1.G217B.03745	HISTO_ER.Contig17.Fgenesh_histo.76.final_new				1.910918047627759		4.53602371616394	2.6754843011980443	31.0	0.0	284.0	65.0			-2.1146308137342396		1.7314506301450887
	adenosylhomocysteinase	ucsf_hc.01_1.G217B.11824	HISTO_ZZ.Contig127a.fgenesh_plus.14.final_new	PF05221.12|PF00670.16|PF02826.14|PF00208.16|PF07991.7|PF02254.13|PF06328.6|PF00106.20	AdoHcyase|AdoHcyase_NAD|2-Hacid_dh_C|ELFV_dehydrog|IlvN|TrkA_N|Lep_receptor_Ig|adh_short	S-adenosyl-L-homocysteine hydrolase|S-adenosyl-L-homocysteine hydrolase, NAD binding domain|D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain|Glutamate/Leucine/Phenylalanine/Valine dehydrogenase|Acetohydroxy acid isomeroreductase, catalytic domain|TrkA-N domain|Ig-like C2-type domain|short chain dehydrogenase	8.211905148771416	9.36829941374899	6.776793761143338	8.294657079390221	3569.0	6224.0	1960.0	4665.0			1.9455862424300192	1.6268617617456886	-1.6469521030676901
		ucsf_hc.01_1.G217B.09325		PF11800.3|PF14223.1|PF05402.7	RP-C_C|UBN2|PqqD	Replication protein C C-terminal region|gag-polypeptide of LTR copia-type|Coenzyme PQQ synthesis protein D (PqqD)	-1.7615800126602867		5.297331466837697	0.2567428331557814	1.0	0.0	198.0	5.0			-6.548436624696043		4.911499848861109
	3' exoribonuclease	ucsf_hc.01_1.G217B.11671	HISTO_ZY.Contig571f.Fgenesh_histo.28.final_new	PF01138.16|PF15387.1	RNase_PH|DUF4611	3' exoribonuclease family, domain 1|Domain of unknown function (DUF4611)	5.323774045349695	4.737967143827669	5.838984989312777	5.864323636538956	376.0	196.0	798.0	675.0			-0.004736089161141432	-0.5731370653243664	-0.15442743204698584
ACC1	acetyl-CoA carboxylase	ucsf_hc.01_1.G217B.06103	HISTO_HS.Contig68.Fgenesh_histo.8.final_new				7.529097148242635	7.840419606823702	5.80703888449564	5.692244434994341	411.0	399.0	185.0	142.0			2.2325331185489365	2.7013945992162824	-0.014294335319507745
	 no blast hit, 195aa 	ucsf_hc.01_1.G217B.07009	HISTO_KF.Contig597.Fgenesh_histo.38.final_new				-1.8319693405516848	0.10706526620987492	7.059064966152845	6.798116065329255	1.0	3.0	705.0	489.0			-8.380559451902588	-6.137831371732459	0.13186011600278302
		ucsf_hc.01_1.G217B.10791		PF13567.1|PF12698.2	DUF4131|ABC2_membrane_3	Domain of unknown function (DUF4131)|ABC-2 family transporter protein	-1.0978634005247192		3.238582054502173	5.8273500408998675	1.0	0.0	30.0	150.0					-2.7178567712185013
	 repeat set, removed, yeast-enriched transcript 	ucsf_hc.01_1.G217B.04924	HISTO_GL.Contig296.eannot.1345.final_new	PF08953.6	DUF1899	Domain of unknown function (DUF1899)	9.544678625961193	3.7444951868251666	9.02509237010775	3.3092102530499172	1282.0	18.0	1328.0	21.0			1.0300611106553847		5.586793332237026
	 DUF1446 domain-containing protein, no start met 	ucsf_hc.01_1.G217B.05614	HISTO_GY.Contig460.genewise.121.final_new	PF07287.6	DUF1446	Protein of unknown function (DUF1446)	-2.861716683945737	-1.5076445779053336	5.407041963569581	4.269306294619694	1.0	2.0	458.0	173.0			-7.758283792713376	-5.223731445138107	1.0086468841290799
	triacylglycerol lipase	ucsf_hc.01_1.G217B.05597	HISTO_GY.Contig460.eannot.1699.final_new	PF11815.3|PF01734.17	DUF3336|Patatin	Domain of unknown function (DUF3336)|Patatin-like phospholipase	3.6080655838045423	3.8808375877430983	5.864604172029454	4.9911527224182315	146.0	138.0	1036.0	470.0			-1.7460637334229703	-0.5570957072882123	0.7443626647904154
	Spt20 superfamily domain-containing protein	ucsf_hc.01_1.G217B.00464	HISTO_AZ.Contig47.Fgenesh_histo.72.final_new	PF12090.3	Spt20	Spt20 family	6.413145975045847	5.093294146437274	6.005685938886377	5.594739296670798	1806.0	566.0	2022.0	1264.0			0.9179348909614107	0.05177427715339711	0.28185785739477254
	C2H2 zinc finger domain-containing protein	ucsf_hc.01_1.G217B.00463	HISTO_AZ.Contig47.Fgenesh_Aspergillus.136.final_new				1.8785240422533307	2.96956174245994	4.912940959830566	5.056045482918653	6.0	10.0	73.0	67.0					-0.2721933079088936
		ucsf_hc.01_1.G217B.01198					-0.2725419319376663		4.514564932098791	6.3780491293779145	1.0	0.0	41.0	124.0					-1.9925729820999303
		ucsf_hc.01_1.G217B.11371					0.4728852409767362		6.546296290169835	5.076170587513961	1.0	0.0	100.0	30.0					1.3410369178350665
CRE1	DNA-binding protein, catabolite repressor creA	ucsf_hc.01_1.G217B.05829	HISTO_HS.Contig68.eannot.1977.final_new	PF13465.1|PF00096.21|PF13894.1|PF12171.3	zf-H2C2_2|zf-C2H2|zf-C2H2_4|zf-C2H2_jaz	Zinc-finger double domain|Zinc finger, C2H2 type|C2H2-type zinc finger|Zinc-finger double-stranded RNA-binding	8.655505315267416	7.902374237064007	7.032454104772722	7.12888361481366	3854.0	1789.0	1858.0	1651.0			2.133526065296635	1.326710049637268	-0.2255182948617449
	 no blast hit, conidia-enriched transcript 	ucsf_hc.01_1.G217B.10877	HISTO_ZT.Contig181.eannot.1661.final_new				1.0493861629496963	0.6664926748238934	6.804471353935628	4.833243755128741	5.0	3.0	401.0	85.0			-5.244610336183991		1.8421388139860797
PRY1	extracellular SCP domain-containing protein Pry1	ucsf_hc.01_1.G217B.11584	HISTO_ZY.Contig518.eannot.1173.final_new	PF00188.21	CAP	Cysteine-rich secretory protein family		1.8497672299252255	4.331242342979033	4.769015056469266	0.0	15.0	159.0	179.0				-2.36602839915712	-0.5668614983110398
	conserved protein of unknown function	ucsf_hc.01_1.G217B.02748	HISTO_DM.Contig933.fgenesh_plus.63.final_new	PF13916.1	Phostensin_N	PP1-regulatory protein, Phostensin N-terminal	5.175488731613257	4.444393454390983	6.038343296703203	5.752188416151014	157.0	74.0	424.0	289.0			-0.35237971028800485	-0.7545755343731102	0.15706609573138142
	enoyl-CoA hydratase/isomerase family protein	ucsf_hc.01_1.G217B.04243	HISTO_FX.Contig167.fgenesh_plus.20.final_new				-0.6095769192152367		5.048796630699018	4.814738286276668	1.0	0.0	75.0	53.0					0.10496955960154253
	fungal specific transcription factor domain-containing protein	ucsf_hc.01_1.G217B.04241	HISTO_FX.Contig167.genewise.27.final_new						4.0211538756298895	4.089448087758141	0.0	0.0	70.0	61.0					-0.1973829969490586
MFS4	 major facilitator superfamily transporter	ucsf_hc.01_1.G217B.03727	HISTO_ER.Contig17.Fgenesh_Aspergillus.6.final_new	PF07690.11	MFS_1	Major Facilitator Superfamily	0.5275048255400585	5.68621746894103	3.3015892087829273	5.725841490422023	19.0	531.0	193.0	861.0			-2.2636095284409277	0.513595405905928	-2.5533410664599026
	tyrosine/serine protein phosphatase	ucsf_hc.01_1.G217B.03738	HISTO_ER.Contig17.Fgenesh_histo.71.final_new	PF13350.1	Y_phosphatase3	Tyrosine phosphatase family	3.791353633868232	5.115678396514583	3.891600868033646	5.248077972028654	49.0	96.0	78.0	166.0				0.4208198518728494	-1.4855658888158154
	 tubulin gamma chain, MipA 	ucsf_hc.01_1.G217B.05696	HISTO_GY.Contig471.Fgenesh_Aspergillus.19.final_new	PF08172.7|PF03953.12	CASP_C|Tubulin_C	CASP C terminal|Tubulin C-terminal domain	6.402085998310343	5.987483650457203	7.262275212058579	6.9383235240455585	138.0	81.0	372.0	247.0			-0.349714358946295	-0.3976204462014348	0.194862903192214
SGK2	serine/threonine protein kinase Sgk2	ucsf_hc.01_1.G217B.01868	HISTO_DA.Contig93.Fgenesh_Aspergillus.55.final_new	PF00069.20|PF07714.12|PF01636.18|PF01163.17	Pkinase|Pkinase_Tyr|APH|RIO1	Protein kinase domain|Protein tyrosine kinase|Phosphotransferase enzyme family|RIO1 family	3.836289971840258	2.6682596009980815	5.206220848572213	4.339204993347755	247.0	86.0	948.0	432.0			-0.8594560219300136	-1.1177259649627524	0.7379270704036509
		ucsf_hc.01_1.G217B.08565						1.8100835284527437	5.305105173344499	7.650657040868872	0.0	5.0	107.0	452.0				-5.287354085029207	-2.4746406523451796
	protein of unknown function	ucsf_hc.01_1.G217B.05177	HISTO_GP.Contig38.Fgenesh_Neurospora.1.final_new				-1.1400916359140167	0.2139804701263867	5.732406719353086	3.685586131959656	1.0	2.0	174.0	35.0			-6.3620235004651615		1.9177318025726229
		ucsf_hc.01_1.G217B.04448		PF09813.4	Coiled-coil_56	Coiled-coil domain-containing protein 56	7.356417196738164	6.4906124793609035	7.33524770096398	6.963223153454173	382.0	164.0	559.0	359.0			0.531644350576125	0.08060875329365125	0.24293576268900008
	GPI transamidase component PIG-S	ucsf_hc.01_1.G217B.07094	HISTO_KF.Contig601.eannot.1266.final_new	PF10510.4	PIG-S	Phosphatidylinositol-glycan biosynthesis class S protein	5.477885922035103	5.005022737048386	5.964069642662183	5.926721447639265	612.0	345.0	1273.0	1031.0			0.02429113417486084	-0.36847928320395784	-0.09174058979788846
	prenylcysteine lyase, no start met	ucsf_hc.01_1.G217B.10427	HISTO_ZT.Contig1129-snap.1.final_new	PF07156.9|PF01593.19	Prenylcys_lyase|Amino_oxidase	Prenylcysteine lyase|Flavin containing amine oxidoreductase	7.097676011309347	7.901414478442716	8.100249050962235	8.222586304092657	1132.0	1546.0	3368.0	3047.0			-0.4920981848509469	0.2320476017369799	-0.2514260379512283
		ucsf_hc.01_1.G217B.07713					3.3624087046151674		7.163932341420499	1.7786955363511374	17.0	0.0	352.0	7.0			-3.2910487820033905		5.256148020248554
		ucsf_hc.01_1.G217B.05267		PF03376.9	Adeno_E3B	Adenovirus E3B protein		0.10706526620987492	5.3984854187869935	5.967713218789044	0.0	3.0	223.0	275.0				-5.307428525192248	-0.698316584822857
	 pol-like protein, no start met, yeast-enriched transcript 	ucsf_hc.01_1.G217B.09626	HISTO_ZL.Contig1161d.genewise.43.final_new	PF00075.19	RNase_H	RNase H		1.7093057583628666	8.621189588823459	6.599379824875252	0.0	9.0	2057.0	421.0				-4.336854639125465	1.8927209791273993
KAP95	importin subunit beta-1	ucsf_hc.01_1.G217B.00558	HISTO_AZ.Contig47.Fgenesh_histo.205.final_new					2.793404787306113	6.827730215927325	8.201816622652188	0.0	10.0	311.0	670.0				-4.855192407959155	-1.5031751915456706
CON131	similar to conidiation specific protein 13 of Neurospora crassa	ucsf_hc.01_1.G217B.05795	HISTO_GY.Contig471.Fgenesh_Aspergillus.38.final_new	PF07580.9|PF03284.8	Peptidase_M26_C|PHZA_PHZB	M26 IgA1-specific Metallo-endopeptidase C-terminal region|Phenazine biosynthesis protein A/B	1.360337354595472	-0.8216434396043347	5.081658338390955	2.6416946062453337	29.0	5.0	568.0	87.0			-3.210846128993542		2.3108749473248147
	 C2H2 transcription factor, Usv1p/Bcr1 homology 	ucsf_hc.01_1.G217B.10922	HISTO_ZT.Contig181.Fgenesh_histo.124.final_new	PF13465.1|PF00096.21|PF13894.1|PF05711.6	zf-H2C2_2|zf-C2H2|zf-C2H2_4|TylF	Zinc-finger double domain|Zinc finger, C2H2 type|C2H2-type zinc finger|Macrocin-O-methyltransferase (TylF)	7.604500645278412	7.2987448202927085	6.515196616840753	6.4007531358473	2986.0	1890.0	2084.0	1600.0			1.5997788832395998	1.451211111832329	-0.014645303827354184
	conserved protein of unknown function	ucsf_hc.01_1.G217B.02043	HISTO_DF.Contig537.Fgenesh_Aspergillus.82.final_new						5.347715572231343	4.894172753771073	0.0	0.0	173.0	105.0					0.324454033639463
UBC12	NEDD8-conjugating enzyme UBC12	ucsf_hc.01_1.G217B.11376	HISTO_ZU.Contig65-snap.182.final_new	PF00179.21|PF05773.17	UQ_con|RWD	Ubiquitin-conjugating enzyme|RWD domain	7.135256918284308	6.768249540124584	6.924576693767507	7.15760964113653	572.0	347.0	734.0	717.0			0.7211550793187427	0.16385932637497458	-0.3621217321898307
	vacuolar protein sorting-associated protein 62	ucsf_hc.01_1.G217B.05980	HISTO_HS.Contig68.Fgenesh_histo.312.final_new	PF06101.6|PF05630.6|PF07927.7	DUF946|NPP1|YcfA	Plant protein of unknown function (DUF946)|Necrosis inducing protein (NPP1)|YcfA-like protein	-1.3100166373563287	4.253508834313025	6.378496772629923	5.714304949081183	3.0	111.0	919.0	482.0			-7.17803855518431	-0.907576687381237	0.5351030387279332
	acyl-CoA synthetase	ucsf_hc.01_1.G217B.06216	HISTO_HS.Contig68.eannot.2131.final_new	PF00501.23	AMP-binding	AMP-binding enzyme	5.2638167644051945	4.042576539758161	5.6137544557602	4.413468336843235	149.0	50.0	282.0	102.0			0.16053716344693525	0.18232763030184707	1.0711973340961585
	GTP-binding protein YchF	ucsf_hc.01_1.G217B.11882	HISTO_ZZ.Contig127a.fgenesh_plus.19.final_new	PF06071.8|PF01926.18|PF02421.13|PF02824.16|PF02818.10|PF03205.9|PF13476.1	YchF-GTPase_C|MMR_HSR1|FeoB_N|TGS|PPAK|MobB|AAA_23	Protein of unknown function (DUF933)|50S ribosome-binding GTPase|Ferrous iron transport protein B|TGS domain|PPAK motif|Molybdopterin guanine dinucleotide synthesis protein B|AAA domain	6.3306136855494595	7.501821734440052	6.645138522319431	7.850224013445062	672.0	1184.0	1241.0	2378.0			0.19595001803196999	0.20481714838191145	-1.3341742759464381
		ucsf_hc.01_1.G217B.10730					-0.11207725974441987		5.841039555730967	5.107879447241299	2.0	0.0	184.0	92.0			-5.442641960673447		0.6040713236688617
CDC14	tyrosine-protein phosphatase	ucsf_hc.01_1.G217B.02972	HISTO_DM.Contig940.eannot.1275.final_new				5.819435303544207	5.711603305267793	5.287984294578444	6.268520000932135	73.0	53.0	75.0	123.0			1.041925863767704	-0.0036972682774214505	-1.1096244911744977
	ribose-phosphate pyrophosphokinase II	ucsf_hc.01_1.G217B.08985	HISTO_ZL.Contig1131.eannot.2047.final_new	PF00240.18|PF08817.5	ubiquitin|YukD	Ubiquitin family|WXG100 protein secretion system (Wss), protein YukD	6.766399818720622	6.291549698970136	7.085442227486069	6.377276498463271	556.0	313.0	1030.0	524.0			0.19143244603649423	0.4674926278937859	0.579076944201991
	DUF3605 superfamily domain-containing protein	ucsf_hc.01_1.G217B.09296	HISTO_ZL.Contig1161b.eannot.1329.final_new	PF12239.3	DUF3605	Protein of unknown function (DUF3605)	4.972640204767102	3.123428712418762	5.715855543089238	4.387748845305792	175.0	38.0	435.0	144.0			-0.23274048352019472	-0.7111007055001091	1.1990179129626393
	Herpes virus major outer envelope glycoprotein (BLLF1) domain-containing protein	ucsf_hc.01_1.G217B.04640	HISTO_GI.Contig382.Fgenesh_histo.8.final_new	PF11315.3|PF05483.7|PF08232.7	Med30|SCP-1|Striatin	Mediator complex subunit 30|Synaptonemal complex protein 1 (SCP-1)|Striatin family	5.460499153862013	4.518260699194324	7.84167096601588	7.327862824542609	614.0	250.0	4750.0	2765.0			-1.8706969573519259	-2.2563826979613637	0.3847193566524645
	conserved protein of unknown function	ucsf_hc.01_1.G217B.02657	HISTO_DM.Contig933.Fgenesh_histo.126.final_new	PF07534.11	TLD	TLD	4.468648248090266	5.180272358748753	4.933827017239361	5.982666256530402	320.0	410.0	656.0	1128.0			0.04529608565284571	-0.2491744703947285	-1.1779280241118482
	thioesterase	ucsf_hc.01_1.G217B.03656	HISTO_ER.Contig17.eannot.1274.final_new	PF03061.17|PF14539.1	4HBT|DUF4442	Thioesterase superfamily|Domain of unknown function (DUF4442)	4.920135720940457	4.312681974795496	7.078836670065738	5.855537607056507	111.0	57.0	736.0	262.0			-1.64822609432334	-0.9896362048740901	1.0942102781884238
	conserved protein of unknown function	ucsf_hc.01_1.G217B.06607	HISTO_JG.Contig206.eannot.1587.final_new				10.429305253953121	9.033988050379234	10.509037832657928	9.472723651060551	4354.0	1295.0	6833.0	2769.0			0.43074227609713445	0.11448382670560342	0.9072253967765693
CYR1	adenylate cyclase	ucsf_hc.01_1.G217B.01590	HISTO_DA.Contig93.Fgenesh_histo.360.final_new	PF00481.16|PF12799.2|PF13855.1|PF00211.15|PF00560.28|PF13504.1|PF08509.6|PF13516.1|PF00788.18|PF14580.1|PF13306.1|PF13672.1	PP2C|LRR_4|LRR_8|Guanylate_cyc|LRR_1|LRR_7|Ad_cyc_g-alpha|LRR_6|RA|LRR_9|LRR_5|PP2C_2	Protein phosphatase 2C|Leucine Rich repeats (2 copies)|Leucine rich repeat|Adenylate and Guanylate cyclase catalytic domain|Leucine Rich Repeat|Leucine rich repeat|Adenylate cyclase G-alpha binding domain|Leucine Rich repeat|Ras association (RalGDS/AF-6) domain|Leucine-rich repeat|Leucine rich repeats (6 copies)|Protein phosphatase 2C	5.607848505831005	5.270941222979382	6.592577960404809	6.230637868067504	1729.0	1071.0	5081.0	3286.0			-0.474254599771863	-0.4064772177012008	0.23285130751649863
	WD40 domain-containing protein	ucsf_hc.01_1.G217B.04230	HISTO_FO.Contig19-snap.4.final_new				2.9974118878359186	2.592492093380117	5.252937347479243	5.117018069489168	22.0	13.0	156.0	118.0			-1.7450506048413832	-1.9713065487221302	0.0068304931692679816
		ucsf_hc.01_1.G217B.08622					-0.7795019206575489		6.508033933888397	2.9168928302711574	1.0	0.0	232.0	16.0			-6.777060999744005		3.4620523187964327
	conserved protein of unknown function	ucsf_hc.01_1.G217B.04901	HISTO_GL.Contig296.Fgenesh_histo.32.final_new	PF00651.26	BTB	BTB/POZ domain	-0.3206638815558374	-2.8734823711239526	3.5418503851386425	2.5132343931228034	15.0	2.0	324.0	132.0			-3.3520394118925387	-4.8334973368598355	0.8995272071950322
	 DUF3602-domain-containing protein, 47aa 	ucsf_hc.01_1.G217B.11599	HISTO_ZY.Contig518.Fgenesh_histo.10.final_new	PF12223.3	DUF3602	Protein of unknown function (DUF3602)	5.452544792692561	6.42436933457179	6.507934434247619	6.837853008381332	116.0	178.0	358.0	374.0			-0.5449147867531168	0.1397357535773791	-0.45900735895452005
	 conserved serine-rich protein of dimorphic fungi, conidia-enriched transcript 	ucsf_hc.01_1.G217B.08718	HISTO_ZL.Contig1131-snap.83.final_new					1.7010729065340382	1.7765556599120085	3.3064299572561344	0.0	20.0	40.0	96.0					-1.6589630821649328
	conserved protein of unknown function	ucsf_hc.01_1.G217B.00167	HISTO_AL.Contig317.Fgenesh_Aspergillus.137.final_new				1.8006111804022114	5.875160757820252	2.1630518439620485	5.758673501400805	11.0	145.0	21.0	211.0				0.6697066838063677	-3.7247104422595636
		ucsf_hc.01_1.G217B.10503							4.908219144051742	5.939769620211184	0.0	0.0	103.0	175.0					-1.1606392609802487
		ucsf_hc.01_1.G217B.05198					4.543669341080446		6.0861182569047525	1.9837243387493657	43.0	0.0	186.0	9.0			-1.0319740610223653		3.9733051333345797
MEI2	meiosis protein MEI2	ucsf_hc.01_1.G217B.05355	HISTO_GX.Contig297.Fgenesh_Aspergillus.142.final_new	PF04059.7|PF00076.17|PF13893.1|PF14259.1	RRM_2|RRM_1|RRM_5|RRM_6	RNA recognition motif 2|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|RNA recognition motif (a.k.a. RRM, RBD, or RNP domain)	-0.9052183225823233	-0.9661837158207635	3.7675105203090014	2.7684563518462992	8.0	6.0	303.0	126.0			-4.162253988089384	-3.181420640280142	0.8699653836418952
	no blast hit	ucsf_hc.01_1.G217B.06978	HISTO_KF.Contig597.Fgenesh_Neurospora.76.final_new						5.280682337962148	3.9625597287513235	0.0	0.0	126.0	42.0					1.1890338243900174
		ucsf_hc.01_1.G217B.11847					-0.882595413621653		5.261204963462844	4.1357274321944155	1.0	0.0	105.0	40.0					0.9963887464476215
	no blast hit	ucsf_hc.01_1.G217B.02608	HISTO_DM.Contig933.Fgenesh_histo.88.final_new				-0.5057411082306968	-1.1516690021902933	4.523726593374804	4.650085261335306	2.0	1.0	97.0	88.0					-0.25544745278130865
	DUF2351 superfamily domain-containing protein	ucsf_hc.01_1.G217B.06460	HISTO_JG.Contig206-snap.76.final_new	PF09814.4|PF03226.9	HECT_2|Yippee-Mis18	HECT-like Ubiquitin-conjugating enzyme (E2)-binding|Yippee zinc-binding/DNA-binding /Mis18, centromere assembly	3.9873087488817385	3.616240696152726	4.2368849421938775	4.321133420425737	81.0	49.0	143.0	126.0			0.2608986614898021	-0.15167329688608966	-0.21333726305266598
	GMP synthase	ucsf_hc.01_1.G217B.00420	HISTO_AZ.Contig47.eannot.1678.final_new				8.2323029984212	6.475193223421565	7.065016812880117	6.280533396490532	2683.0	621.0	1774.0	856.0			1.6777610403430248	0.7478792543179535	0.655394631568778
RPL17	60S ribosomal protein L17	ucsf_hc.01_1.G217B.00621	HISTO_AZ.Contig47.eannot.1615.final_new	PF00237.14	Ribosomal_L22	Ribosomal protein L22p/L17e	8.948574860314018	9.42469787938838	9.677690001591298	9.515302501030385	1937.0	2108.0	4768.0	3541.0			-0.21864028647533873	0.4626148057449164	0.03329871574010568
	 no blast hit, 41aa 	ucsf_hc.01_1.G217B.00006	HISTO_AAD.Contig1.eannot.1030.final_new					1.7851371713225126	8.690342659786541	7.536850752348517	0.0	2.0	455.0	170.0				-5.198494153639084	1.0244031226172172
	isochorismatase family hydrolase	ucsf_hc.01_1.G217B.06063	HISTO_HS.Contig68.Fgenesh_histo.135.final_new	PF00857.15	Isochorismatase	Isochorismatase family	8.08610499354951	7.5087084812607285	8.644720042660746	7.830434221541918	1480.0	776.0	3237.0	1530.0			-0.048140194309294504	0.23149368710573182	0.6851970362980211
PAD1	RNA splicing factor Pad-1	ucsf_hc.01_1.G217B.00535	HISTO_AZ.Contig47.Fgenesh_histo.134.final_new	PF00076.17|PF14259.1|PF15519.1|PF13893.1|PF08777.6|PF10243.4	RRM_1|RRM_6|RBM39linker|RRM_5|RRM_3|MIP-T3	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|RNA recognition motif (a.k.a. RRM, RBD, or RNP domain)|linker between RRM2 and RRM3 domains in RBM39 protein|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|RNA binding motif|Microtubule-binding protein MIP-T3	6.440857802300517	5.926698518045916	7.55416644969877	6.490714773387112	1077.0	590.0	3460.0	1376.0			-0.6028337925963121	-0.010796827954274946	0.934362891490851
	PKc-like superfamily domain-containing protein	ucsf_hc.01_1.G217B.01861	HISTO_DA.Contig93.Fgenesh_Aspergillus.258.final_new	PF00069.20|PF01636.18|PF07714.12|PF06293.9|PF01163.17	Pkinase|APH|Pkinase_Tyr|Kdo|RIO1	Protein kinase domain|Phosphotransferase enzyme family|Protein tyrosine kinase|Lipopolysaccharide kinase (Kdo/WaaP) family|RIO1 family	-0.8659166724750225	0.07311793428653716	5.5351817408941235	4.928510161414211	2.0	3.0	251.0	137.0			-5.890623558567205	-4.302172799740753	0.4775827946591056
	conserved protein of unknown function	ucsf_hc.01_1.G217B.01862	HISTO_DA.Contig93-snap.269.final_new				3.4684255927860366	2.2750099035239466	5.272104758217201	4.376324448908455	38.0	13.0	197.0	88.0			-1.293204310629223		0.7666915244879391
		ucsf_hc.01_1.G217B.08018					6.4228445584771405		8.164677342749158	-1.3726137869238284	180.0	0.0	894.0	1.0			-1.2313579294700765		9.40820234485218
FOL3	dihydrofolate synthetase Fol3	ucsf_hc.01_1.G217B.08448	HISTO_ZH.Contig107-snap.2.final_new	PF08245.7|PF07292.8	Mur_ligase_M|NID	Mur ligase middle domain|Nmi/IFP 35 domain (NID)	5.346853137194597	4.005953737733421	6.31434882956433	5.365906276643515	395.0	122.0	1147.0	494.0			-0.45702083756779155	-0.8067331115231733	0.819353768100008
		ucsf_hc.01_1.G217B.06774		PF00115.15|PF11844.3	COX1|DUF3364	Cytochrome C and Quinol oxidase polypeptide I|Domain of unknown function (DUF3364)		2.914420188267479	7.343931879699835	8.727605032569482	0.0	10.0	409.0	887.0				-5.259965416915081	-1.5127619376904535
		ucsf_hc.01_1.G217B.04348					3.3406700455876637	-0.5531853618155185	6.510982078334618	1.6960278786813026	38.0	2.0	508.0	15.0			-2.6598371779450134		4.6858654148325085
	DNA polymerase III subunits gamma and tau domain-containing protein	ucsf_hc.01_1.G217B.10467	HISTO_ZT.Contig1129.eannot.1107.final_new	PF00187.14	Chitin_bind_1	Chitin recognition protein	-0.5843101606048069	-0.2302380545644034	6.162657312578437	5.083628144274671	4.0	4.0	638.0	251.0			-6.236492618381304	-4.760646771452154	0.949940383482959
NCL1	tRNA (cytosine-5-)-methyltransferase NCL1	ucsf_hc.01_1.G217B.09044	HISTO_ZL.Contig1158-snap.15.final_new	PF01189.12|PF13659.1	Nol1_Nop2_Fmu|Methyltransf_26	NOL1/NOP2/sun family|Methyltransferase domain	5.303637646786194	5.100378371082632	5.6202868644456725	5.484604969432833	724.0	492.0	1339.0	1013.0			0.19382563714246226	0.16899282903672042	0.006593110192032903
